"pitches","player_id","player_name","api_game_date_month_text","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance","pitcher_run_exp","run_exp","bat_speed","swing_length","pa","bip","singles","doubles","triples","hrs","so","k_percent","bb","bb_percent","api_break_z_with_gravity","api_break_z_induced","api_break_x_arm","api_break_x_batter_in","hyper_speed","bbdist","hardhit_percent","barrels_per_bbe_percent","barrels_per_pa_percent","release_pos_z","release_pos_x","plate_x","plate_z","obp","barrels_total","batter_run_value_per_100","xobp","xslg","pitcher_run_value_per_100","xbadiff","xobpdiff","xslgdiff","wobadiff","swing_miss_percent","arm_angle"
112,657077,"Verdugo, Alex","Jun",432,25.9,0.221,0.106,0.268,0.327,0.261,0.284,0.243,23,104,88.9,10.6,2244,90.8,91.25,16,99,13,0.5,6.6,116,147,126,152,286,322,298,"3.7","-3.7","66.4","6.2",112,83,15,6,1,1,22,19.6,7,6.3,2.25589,0.54375,0.62437,-0.25027,"92.8",146,36.144578313253014,3.614457831325301,2.6785714285714284,5.59,-0.84,-0.07,2.39,0.268,3,"-3.317857143",0.29,0.355,"3.317857143",-0.022,-0.021999999999999964,-0.028,-0.023,16.2,"35.0"
112,682998,"Carroll, Corbin","Aug",427,26.2,0.286,0.429,0.25,0.714,0.432,0.402,0.283,28,98,93.3,17,2252,90.1,90.33,11,90,22,0.20000000000000284,6.46,117,147,111,151,292,324,305,"-12.9","12.9","73.5","7.0",112,79,12,1,4,11,22,19.6,10,8.9,2.25161,0.60018,0.47883,-0.3145,"96.5",185,50.63291139240506,17.72151898734177,12.5,5.65,-0.74,-0.11,2.3,0.348,14,"11.495535714",0.348,0.619,"-11.495535714",0.003,0,0.095,0.03,12.2,"35.2"
111,592206,"Castellanos, Nick","Aug",382,29.1,0.275,0.196,0.308,0.471,0.348,0.347,0.288,28,102,89.7,15.5,2308,88.8,89.27,17,99,12,0.5,6.53,109,152,122,147,301,319,289,"-3.1","3.1","72.1","7.5",111,82,17,6,1,4,20,18,6,5.4,2.50613,0.4145,0.11694,0.06018,"94.2",177,37.80487804878049,6.097560975609756,4.504504504504505,5.82,-1.07,0.1,2.46,0.333,5,"2.807207207",0.345,0.447,"-2.807207207",-0.013,-0.011999999999999955,0.024,0.001,17.2,"38.9"
111,677594,"Rodríguez, Julio","Jun",454,24.4,0.206,0.098,0.25,0.304,0.258,0.343,0.273,21,102,88.6,3.9,2274,89.5,89.77,25,100,11,0.29999999999999716,6.5,107,151,124,148,303,327,294,"1.3","-1.3","72.8","7.7",111,75,17,1,0,3,27,24.3,9,8.1,2.27973,0.60649,0.29491,-0.15673,"95.3",120,44,9.333333333333334,6.306306306306306,5.71,-0.71,0.14,2.29,0.27,7,"-1.181081081",0.332,0.45,"1.181081081",-0.067,-0.062,-0.146,-0.085,25,"38.4"
111,664023,"Happ, Ian","Sep/Oct",408,27.2,0.25,0.09,0.299,0.34,0.298,0.309,0.249,25,100,90.2,16.8,2141,88.7,89.03,18,97,14,0.29999999999999716,6.38,117,146,124,149,297,323,300,"1.1","-1.1","71.4","6.9",111,79,21,1,1,2,21,18.9,10,9,2.37072,0.55387,0.50468,-0.50468,"94.9",180,46.835443037974684,5.063291139240507,3.6036036036036037,5.87,-0.52,-0.12,2.23,0.324,4,"-0.972072072",0.324,0.368,"0.972072072",0.001,0,-0.028,-0.011,18.6,"38.5"
111,606192,"Hernández, Teoscar","May",482,23,0.257,0.248,0.308,0.505,0.355,0.38,0.275,26,101,90.8,14.1,2239,89.2,89.45,26,97,14,0.29999999999999716,6.47,111,151,123,147,305,322,291,"-5.7","5.7","71.8","7.8",111,71,14,5,1,6,30,27,9,8.1,2.36829,0.54676,0.35063,0.24937,"95.9",174,47.88732394366197,15.492957746478872,9.90990990990991,5.67,-0.87,0.07,2.37,0.324,11,"5.103603604",0.34,0.546,"-5.103603604",-0.018,-0.016000000000000014,-0.041,-0.025,26.8,"36.1"
111,695578,"Wood, James","Jul",458,24.2,0.245,0.112,0.373,0.357,0.309,0.336,0.26,24,98,93.4,-2.5,2256,89.5,90.03,24,85,26,0.5,6.52,118,146,130,151,298,322,304,"-2.1","2.1","73.0","7.2",111,61,18,3,1,2,37,33.3,12,10.8,2.30234,0.57018,0.36793,0.02649,"97.8",129,55.73770491803278,13.114754098360656,7.207207207207207,5.81,-0.22,0.09,2.41,0.333,8,"1.895495495",0.347,0.407,"-1.895495495",-0.015,-0.013999999999999957,-0.05,-0.027,28.2,"37.8"
111,682998,"Carroll, Corbin","May",442,25.1,0.202,0.141,0.26,0.343,0.267,0.295,0.25,20,99,90.8,12.8,2229,90.5,90.55,19,93,18,0.09999999999999432,6.4,117,144,116,150,290,322,304,"-1.7","1.7","74.2","7.0",111,74,12,3,4,1,27,24.3,9,8.1,2.08162,0.74243,0.45703,-0.18081,"94.9",143,40.54054054054054,5.405405405405405,3.6036036036036037,5.79,-0.53,0.05,2.36,0.27,4,"1.554054054",0.321,0.323,"-1.554054054",-0.048,-0.05099999999999999,0.02,-0.028,20.4,"40.4"
111,695578,"Wood, James","Sep/Oct",483,23,0.248,0.198,0.313,0.446,0.329,0.361,0.284,25,101,92.7,3,2316,88.1,88.48,19,90,21,0.4000000000000057,6.51,120,147,125,151,299,328,306,"0.1","-0.1","70.9","7.4",111,71,14,6,1,4,30,27,10,9,2.48937,0.49378,0.21936,-0.07587,"97.1",157,54.929577464788736,9.859154929577464,6.306306306306306,5.76,-0.64,-0.11,2.32,0.315,7,"-0.109009009",0.349,0.482,"0.109009009",-0.036,-0.033999999999999975,-0.036,-0.032,21.1,"38.9"
111,606192,"Hernández, Teoscar","Aug",447,24.8,0.275,0.255,0.349,0.529,0.368,0.344,0.246,28,102,88.9,8.9,2300,89.3,89.7,28,97,14,0.4000000000000057,6.5,107,151,121,146,307,323,298,"-6.1","6.1","70.5","7.6",111,69,14,8,0,6,33,29.7,9,8.1,2.41874,0.48275,0.26153,0.15595,"95.6",171,44.927536231884055,14.492753623188406,9.00900900900901,5.68,-1.09,0.19,2.27,0.333,10,"5.517117117",0.307,0.495,"-5.517117117",0.029,0.026000000000000023,0.034,0.024,28.9,"37.5"
110,664983,"McCarthy, Jake","Aug",398,27.6,0.283,0.192,0.295,0.475,0.355,0.317,0.257,28,99,86.9,7.4,2206,90.2,90.59,10,93,17,0.3999999999999915,6.49,114,146,109,150,287,323,305,"-12.3","12.3","65.9","6.6",110,83,20,2,1,5,17,15.5,5,4.5,2.20536,0.62782,0.46982,-0.14564,"92.1",134,28.915662650602407,4.819277108433735,3.6363636363636362,5.72,-0.42,-0.14,2.41,0.345,4,"11.140909091",0.328,0.377,"-11.140909091",0.026,0.01699999999999996,0.098,0.038,10.8,"36.9"
110,621493,"Ward, Taylor","Sep/Oct",465,23.7,0.277,0.202,0.303,0.479,0.376,0.361,0.255,26,94,90.1,19.9,2323,89.3,89.49,20,92,18,0.20000000000000284,6.48,108,152,121,147,305,324,295,"-6.1","6.1","69.9","7.3",110,72,19,1,0,6,22,20,15,13.6,2.27718,0.63148,0.32164,0.16127,"94.0",195,36.11111111111111,12.5,8.181818181818182,5.83,-1.18,0.12,2.25,0.382,9,"5.556363636",0.363,0.463,"-5.556363636",0.022,0.019000000000000017,0.016,0.015,21.7,"40.2"
110,592206,"Castellanos, Nick","Jun",393,28,0.277,0.218,0.324,0.495,0.351,0.331,0.26,28,101,87.4,13,2270,89.2,89.65,17,95,15,0.5,6.4,110,152,123,146,299,323,290,"-6.8","6.8","71.8","7.5",110,78,15,8,1,4,24,21.8,7,6.4,2.41064,0.50459,0.22633,-0.05936,"94.3",188,41.02564102564102,10.256410256410255,7.2727272727272725,5.91,-0.97,0.11,2.4,0.327,8,"6.190909091",0.312,0.453,"-6.190909091",0.017,0.015000000000000013,0.042,0.02,17.9,"40.2"
110,686611,"Crews, Dylan","Sep/Oct",438,25.1,0.204,0.082,0.244,0.286,0.257,0.32,0.258,20,98,88.7,7.5,2294,88.3,88.74,9,88,22,0.4000000000000057,6.54,108,149,121,148,307,324,292,"6.6","-6.6","71.9","7.3",110,79,15,3,1,1,20,18.2,10,9.1,2.41691,0.55477,0.21973,-0.08009,"94.6",127,41.77215189873418,3.79746835443038,2.727272727272727,5.76,-0.69,0.1,2.34,0.282,3,"-6.017272727",0.331,0.39,"6.017272727",-0.054,-0.049000000000000044,-0.104,-0.063,10.2,"37.8"
110,592206,"Castellanos, Nick","May",411,26.8,0.238,0.198,0.26,0.436,0.313,0.353,0.287,24,101,89.4,12.7,2184,88.2,88.37,17,95,15,0.20000000000000284,6.4,107,150,123,145,298,324,288,"0.4","-0.4","71.7","7.6",110,78,14,5,0,5,24,21.8,6,5.5,2.51409,0.45541,0.34954,-0.03853,"94.3",180,42.30769230769231,7.6923076923076925,5.454545454545454,5.74,-0.67,0.17,2.24,0.291,6,"-0.396363636",0.337,0.479,"0.396363636",-0.049,-0.04600000000000004,-0.043,-0.04,17.9,"34.2"
109,668709,"Bleday, JJ","Aug",432,25.2,0.289,0.278,0.309,0.567,0.398,0.311,0.231,28,97,88.1,21.6,2215,89,89.19,18,93,16,0.20000000000000284,6.44,116,145,125,151,293,324,299,"-11.9","11.9","70.0","7.2",109,75,15,6,0,7,22,20.2,11,10.1,2.37165,0.5456,0.45183,-0.30119,"92.9",181,36,9.333333333333334,6.422018348623854,5.75,-0.96,-0.11,2.46,0.367,7,"10.956880734",0.316,0.385,"-10.956880734",0.058,0.05099999999999999,0.182,0.087,19.4,"36.8"
109,686668,"Doyle, Brenton","Mar/Apr",410,26.6,0.314,0.176,0.446,0.49,0.366,0.283,0.234,32,102,88,6.9,2293,88.8,89.25,27,95,14,0.5,6.43,105,151,111,147,305,325,288,"-4.5","4.5","70.9","7.3",109,68,21,7,1,3,34,31.2,6,5.5,2.50798,0.41697,0.3338,0.14269,"94.9",151,42.64705882352941,5.88235294117647,3.669724770642202,5.75,-1.03,0.03,2.38,0.358,4,"4.110091743",0.283,0.354,"-4.110091743",0.08,0.07500000000000001,0.136,0.083,28.4,"37.3"
109,668227,"Arozarena, Randy","Aug",464,23.5,0.225,0.135,0.316,0.36,0.332,0.317,0.205,20,89,91.4,14.2,2229,90.1,90.39,17,76,33,0.30000000000001137,6.42,108,151,121,146,303,325,292,"-0.4","0.4","71.5","7.2",109,59,12,6,0,2,30,27.5,13,11.9,2.2,0.67138,0.5244,0.19174,"95.2",175,47.45762711864407,3.389830508474576,1.834862385321101,5.62,-0.54,0.06,2.28,0.367,2,"0.327522936",0.351,0.335,"-0.327522936",0.02,0.016000000000000014,0.025,0.015,22.4,"36.6"
108,666181,"Benson, Will","Mar/Apr",468,23.1,0.204,0.194,0.327,0.398,0.294,0.279,0.208,20,98,89.3,15.2,2111,89.7,90.04,34,89,19,0.29999999999999716,6.54,119,146,127,152,292,324,298,"3","-3","68.6","7.7",108,55,8,8,1,3,43,39.8,10,9.3,2.20417,0.665,0.42636,-0.04598,"94.8",191,49.09090909090909,12.727272727272727,6.481481481481481,5.76,-0.84,0,2.48,0.278,7,"-2.740740741",0.281,0.347,"2.740740741",-0.004,-0.0030000000000000027,0.051,0.015,38.2,"37.1"
108,671739,"Harris II, Michael","May",363,29.8,0.2,0.07,0.237,0.27,0.233,0.307,0.255,20,100,88.3,10.5,2243,88.4,88.86,23,101,7,0.5,6.54,118,147,119,152,298,327,301,"6.3","-6.3","73.2","8.0",108,78,17,1,0,2,23,21.3,6,5.6,2.42806,0.53157,0.12704,-0.17481,"95.2",138,44.871794871794876,7.6923076923076925,5.555555555555555,5.8,-0.59,-0.02,2.28,0.25,6,"-5.853703704",0.306,0.381,"5.853703704",-0.055,-0.055999999999999994,-0.111,-0.074,22.8,"39.7"
108,607043,"Nimmo, Brandon","Jul",435,24.8,0.194,0.129,0.263,0.323,0.279,0.276,0.178,18,93,92.3,15.1,2295,91.2,91.83,25,85,23,0.5999999999999943,6.63,118,147,117,150,294,324,302,"0.3","-0.3","71.5","7.2",108,60,12,3,0,3,34,31.5,14,13,2.01315,0.7537,0.46463,-0.24685,"95.2",181,50,8.333333333333332,4.62962962962963,5.74,-0.72,-0.07,2.54,0.296,5,"-0.3",0.288,0.317,"0.3",0.016,0.008000000000000007,0.006,0.003,29.4,"36.6"
108,686217,"Frelick, Sal","Mar/Apr",412,26.2,0.26,0.052,0.347,0.313,0.298,0.29,0.241,25,96,85.3,6.3,2291,90.9,91.21,13,85,23,0.29999999999999716,6.49,117,146,109,151,287,314,294,"-3.9","3.9","66.5","6.8",108,72,21,3,1,0,24,22.2,11,10.2,2.0425,0.74185,0.43046,-0.29287,"92.3",132,23.61111111111111,1.3888888888888888,0.9259259259259258,5.79,-1.58,-0.04,2.35,0.343,1,"3.609259259",0.326,0.309,"-3.609259259",0.019,0.017000000000000015,0.004,0.008,15.3,"39.1"
108,657077,"Verdugo, Alex","May",394,27.4,0.238,0.168,0.244,0.406,0.288,0.343,0.297,24,101,90.1,8.2,2095,89.8,90.05,14,100,8,0.29999999999999716,6.48,115,145,119,151,291,324,297,"-1.3","1.3","68.3","6.3",108,86,15,5,0,4,17,15.7,5,4.6,2.22463,0.63692,0.60333,-0.30833,"94.1",167,41.86046511627907,9.30232558139535,7.4074074074074066,5.77,-1.05,-0.07,2.33,0.269,8,"1.218518519",0.325,0.474,"-1.218518519",-0.059,-0.055999999999999994,-0.068,-0.055,14,"38.6"
108,678009,"Meadows, Parker","Sep/Oct",418,25.8,0.273,0.182,0.329,0.455,0.335,0.296,0.235,27,99,86.4,19.3,2285,89.5,89.73,21,95,13,0.20000000000000284,6.36,117,145,117,151,291,326,302,"-4.5","4.5","67.8","7.2",108,74,18,4,1,4,26,24.1,8,7.4,2.19528,0.68925,0.35917,-0.2625,"92.6",189,27.027027027027028,8.108108108108109,5.555555555555555,5.8,-0.58,-0.11,2.32,0.324,6,"4.168518519",0.291,0.387,"-4.168518519",0.038,0.03300000000000003,0.068,0.039,22.1,"40.3"
108,701538,"Merrill, Jackson","Aug",411,26.3,0.303,0.323,0.291,0.626,0.402,0.443,0.338,30,99,91.9,19.8,2273,89.5,89.7,14,100,8,0.20000000000000284,6.45,115,146,116,150,297,324,304,"-8.2","8.2","71.6","7.6",108,86,15,5,3,7,15,13.9,7,6.5,2.3462,0.54869,0.29565,-0.25861,"95.4",229,47.674418604651166,18.6046511627907,14.814814814814813,5.76,-0.94,-0.06,2.39,0.343,16,"7.605555556",0.375,0.69,"-7.605555556",-0.035,-0.03199999999999997,-0.064,-0.041,14,"39.5"
107,643217,"Benintendi, Andrew","Mar/Apr",418,25.6,0.204,0.107,0.228,0.311,0.239,0.282,0.236,21,103,88.9,14.3,2293,88.6,89.18,17,99,8,0.6000000000000085,6.58,116,144,115,150,283,316,296,"4.1","-4.1","67.2","6.6",107,82,16,2,0,3,21,19.6,4,3.7,2.38907,0.54318,0.28224,-0.20075,"92.2",186,31.70731707317073,7.317073170731707,5.607476635514018,5.73,-1.28,-0.1,2.27,0.234,6,"-3.824299065",0.265,0.389,"3.824299065",-0.032,-0.031,-0.078,-0.043,17.2,"35.8"
107,681624,"Pages, Andy","Jun",427,25.1,0.277,0.181,0.333,0.457,0.359,0.36,0.264,26,94,88.8,20.2,2245,88.3,88.74,17,89,18,0.4000000000000057,6.4,111,152,124,148,302,323,294,"2","-2","71.4","7.8",107,72,16,6,1,3,22,20.6,11,10.3,2.4557,0.5381,0.25589,0.11421,"94.5",189,41.66666666666667,16.666666666666664,11.214953271028037,5.81,-0.94,0.11,2.2,0.364,12,"-1.827102804",0.353,0.471,"1.827102804",0.013,0.01100000000000001,-0.014,-0.001,19.1,"38.7"
107,701538,"Merrill, Jackson","Jun",424,25.2,0.32,0.33,0.32,0.65,0.421,0.376,0.294,33,103,89.7,12.8,2210,88.8,89.04,16,100,7,0.20000000000000284,6.49,113,145,116,150,287,319,303,"-9.5","9.5","71.0","7.6",107,84,17,7,0,9,19,17.8,3,2.8,2.40196,0.53449,0.42333,-0.06352,"94.2",190,42.857142857142854,11.904761904761903,9.345794392523365,5.7,-0.17,0.01,2.2,0.346,10,"8.858878505",0.321,0.562,"-8.858878505",0.026,0.024999999999999967,0.088,0.045,16,"36.5"
107,686668,"Doyle, Brenton","May",392,27.3,0.222,0.122,0.286,0.344,0.313,0.348,0.237,20,90,89.8,15.8,2317,90,90.35,16,81,26,0.4000000000000057,6.41,106,150,114,147,307,326,290,"-0.8","0.8","70.3","7.4",107,65,14,3,1,2,25,23.4,17,15.9,2.19168,0.64701,0.33495,0.11308,"94.7",192,40,10.76923076923077,6.5420560747663545,5.67,-1.09,0.26,2.3,0.346,7,"0.73271028",0.358,0.43,"-0.73271028",-0.015,-0.01200000000000001,-0.086,-0.035,19.8,"37.8"
107,668709,"Bleday, JJ","Jun",431,24.8,0.219,0.146,0.247,0.365,0.294,0.34,0.262,21,96,90.5,20.7,2236,89.2,89.61,14,90,17,0.3999999999999915,6.57,118,147,120,152,293,321,298,"1.9","-1.9","72.1","7.2",107,76,13,5,0,3,20,18.7,10,9.3,2.39308,0.52567,0.55093,-0.48589,"94.4",191,40.78947368421053,7.894736842105263,5.607476635514018,5.74,-1.36,-0.03,2.29,0.299,6,"-1.773831776",0.338,0.436,"1.773831776",-0.043,-0.039000000000000035,-0.071,-0.046,15.6,"36.4"
107,701538,"Merrill, Jackson","Mar/Apr",404,26.5,0.286,0.082,0.338,0.367,0.31,0.339,0.284,28,98,89,10.6,2156,88.7,88.72,14,95,12,0,6.44,116,145,115,151,284,318,303,"0","0","70.8","7.4",107,81,23,3,1,1,18,16.8,8,7.5,2.50495,0.45019,0.36168,-0.10822,"94.5",169,45.67901234567901,8.641975308641975,6.5420560747663545,5.74,-1.05,0.09,2.29,0.336,7,"0.01588785",0.335,0.445,"-0.01588785",0.002,0.0010000000000000009,-0.078,-0.029,14.7,"38.2"
107,657041,"Thomas, Lane","Jul",405,26.4,0.286,0.088,0.377,0.374,0.346,0.353,0.283,26,91,87.7,10.4,2250,89.2,89.82,15,84,23,0.5999999999999943,6.58,109,149,121,146,305,321,295,"0.8","-0.8","70.0","6.6",107,69,18,8,0,0,22,20.6,13,12.1,2.42523,0.4671,0.37486,-0.01206,"94.3",150,37.68115942028986,5.797101449275362,3.7383177570093453,5.79,-0.44,0.14,2.25,0.393,4,"-0.743925234",0.39,0.391,"0.743925234",0.003,0.0030000000000000027,-0.017,-0.007,17.9,"38.7"
106,694671,"Langford, Wyatt","Jul",428,24.8,0.216,0.134,0.268,0.351,0.273,0.301,0.25,21,97,90,17,2288,90,90.33,15,88,18,0.29999999999999716,6.51,107,151,119,145,305,326,296,"4.5","-4.5","73.7","6.9",106,73,12,7,0,2,25,23.6,8,7.5,2.2333,0.61509,0.27934,0.18311,"94.6",188,39.726027397260275,5.47945205479452,3.7735849056603774,5.76,-1.3,0.13,2.34,0.274,4,"-4.286792453",0.305,0.383,"4.286792453",-0.034,-0.030999999999999972,-0.032,-0.028,17,"40.7"
106,656775,"Mullins, Cedric","Mar/Apr",389,27.2,0.211,0.211,0.206,0.421,0.295,0.291,0.228,20,95,90.1,18.4,2259,88,88.11,16,91,15,0.09999999999999432,6.42,111,145,109,151,292,324,300,"-3.5","3.5","69.6","7.5",106,74,12,2,0,6,23,21.7,7,6.6,2.40642,0.58594,0.20491,-0.19925,"93.8",175,43.24324324324324,8.108108108108109,5.660377358490567,5.75,-0.68,-0.22,2.18,0.267,6,"3.261320755",0.284,0.38,"-3.261320755",-0.017,-0.01699999999999996,0.041,0.004,17.6,"39.4"
106,607043,"Nimmo, Brandon","Jun",425,24.9,0.315,0.283,0.365,0.598,0.427,0.355,0.274,29,92,92.8,12.7,2261,90.2,90.46,16,85,21,0.29999999999999716,6.49,114,146,113,149,295,324,304,"-16.3","16.3","72.2","7.2",106,69,16,6,1,6,23,21.7,11,10.4,2.15274,0.69491,0.34429,-0.01781,"96.2",177,50.72463768115942,11.594202898550725,7.547169811320755,5.72,-0.61,0.06,2.38,0.406,8,"15.399056604",0.37,0.43,"-15.399056604",0.041,0.03600000000000003,0.168,0.072,18.8,"39.2"
105,607043,"Nimmo, Brandon","Aug",440,23.9,0.228,0.141,0.264,0.37,0.302,0.297,0.232,21,92,90.3,8.6,2214,90.3,90.55,15,89,16,0.20000000000000284,6.38,115,146,120,151,291,323,305,"1.6","-1.6","73.5","7.3",105,74,13,5,1,2,19,18.1,12,11.4,2.2219,0.60163,0.47962,-0.36,"94.4",154,39.189189189189186,2.7027027027027026,1.9047619047619049,5.74,-1.11,-0.01,2.36,0.314,2,"-1.498095238",0.317,0.344,"1.498095238",-0.004,-0.0030000000000000027,0.026,0.005,16.9,"37.4"
105,502054,"Pham, Tommy","May",453,23.2,0.292,0.125,0.361,0.417,0.338,0.334,0.283,28,96,92.9,13.6,2262,89.1,89.57,17,91,14,0.5,6.56,110,152,120,147,305,322,288,"-4.5","4.5","71.5","7.0",105,74,20,6,0,2,22,21,8,7.6,2.2681,0.64524,0.30752,0.11476,"95.1",170,43.24324324324324,5.405405405405405,3.8095238095238098,5.74,-0.94,-0.01,2.21,0.352,4,"4.283809524",0.345,0.416,"-4.283809524",0.009,0.007000000000000006,0.001,0.004,18.7,"39.7"
105,682998,"Carroll, Corbin","Jun",393,26.7,0.256,0.122,0.295,0.378,0.331,0.31,0.251,23,90,88.2,8.8,2186,90.4,90.81,7,85,20,0.3999999999999915,6.49,116,146,112,151,294,327,303,"4.8","-4.8","72.4","6.9",105,78,14,7,2,0,12,11.4,13,12.4,2.14581,0.67324,0.5259,-0.23752,"94.6",134,41.02564102564102,1.282051282051282,0.9523809523809524,5.76,-0.65,0.12,2.3,0.362,1,"-4.559047619",0.358,0.31,"4.559047619",0.005,0.0040000000000000036,0.068,0.021,8.2,"37.0"
105,609280,"Andujar, Miguel","Jun",419,25.1,0.293,0.071,0.346,0.364,0.308,0.244,0.219,29,99,85.7,4.4,2277,89.7,89.99,16,98,7,0.29999999999999716,6.51,110,150,123,147,305,320,291,"0.5","-0.5","70.3","7.6",105,82,24,4,0,1,17,16.2,6,5.7,2.22352,0.65333,0.45971,0.25019,"93.4",104,35.36585365853659,2.4390243902439024,1.9047619047619049,5.76,-1.43,0.22,2.46,0.333,2,"-0.488571429",0.264,0.275,"0.488571429",0.074,0.069,0.089,0.064,16.3,"36.2"
105,662139,"Varsho, Daulton","Aug",419,25.1,0.28,0.194,0.338,0.473,0.363,0.305,0.221,26,93,87.9,18.8,2212,89.8,89.85,19,88,17,0,6.37,116,145,116,153,289,327,299,"-2.9","2.9","73.6","7.6",105,69,17,4,1,4,24,22.9,9,8.6,2.12124,0.75644,0.42286,-0.34743,"94.1",180,37.68115942028986,5.797101449275362,3.8095238095238098,5.68,-1.21,-0.17,2.41,0.362,4,"2.72952381",0.31,0.375,"-2.72952381",0.059,0.05199999999999999,0.098,0.058,21.6,"37.4"
105,694192,"Chourio, Jackson","Mar/Apr",406,25.9,0.206,0.144,0.267,0.351,0.265,0.264,0.211,20,97,86.4,7.7,2295,88,88.25,31,95,10,0.20000000000000284,6.51,105,150,115,147,302,321,286,"3.5","-3.5","70.8","7.4",105,64,14,2,0,4,34,32.4,7,6.7,2.48895,0.53333,0.144,-0.068,"93.2",158,37.5,7.8125,4.761904761904762,5.76,-1.15,0.12,2.32,0.257,5,"-3.379047619",0.262,0.339,"3.379047619",-0.005,-0.0050000000000000044,0.012,0.001,32.6,"39.4"
104,668709,"Bleday, JJ","Mar/Apr",432,24.1,0.255,0.184,0.297,0.439,0.317,0.288,0.24,25,98,87.1,18.7,2212,89.3,89.7,15,92,12,0.4000000000000057,6.55,113,146,121,150,291,321,298,"1","-1","71.2","7.2",104,77,14,7,1,3,21,20.2,6,5.8,2.25413,0.64029,0.36865,-0.21404,"92.8",172,29.87012987012987,5.194805194805195,3.8461538461538463,5.77,-1.23,-0.13,2.29,0.298,4,"-0.948076923",0.283,0.371,"0.948076923",0.015,0.015000000000000013,0.068,0.029,16.3,"39.3"
104,595777,"Profar, Jurickson","Mar/Apr",531,19.6,0.292,0.191,0.333,0.483,0.376,0.355,0.288,26,89,90.7,16,2167,88.9,89.06,11,83,21,0.19999999999998863,6.46,116,147,119,151,291,320,296,"-6.3","6.3","69.6","7.1",104,72,15,8,0,3,18,17.3,13,12.5,2.4401,0.50874,0.43308,-0.43308,"94.7",182,43.05555555555556,5.555555555555555,3.8461538461538463,5.69,-1.25,-0.08,2.29,0.385,4,"6.084615385",0.384,0.414,"-6.084615385",0.004,0.0010000000000000009,0.069,0.021,13.3,"35.8"
104,673357,"Robert Jr., Luis","Aug",358,29.1,0.218,0.079,0.303,0.297,0.232,0.26,0.231,22,101,90.4,12.9,2278,89,89.32,26,95,9,0.29999999999999716,6.48,107,152,122,147,299,326,294,"6.2","-6.2","72.5","7.8",104,68,18,2,0,2,33,31.7,2,1.9,2.27019,0.65038,0.35192,0.02288,"94.7",182,44.11764705882353,4.411764705882353,2.8846153846153846,5.74,-0.87,0.21,2.34,0.233,3,"-5.973076923",0.245,0.356,"5.973076923",-0.013,-0.011999999999999983,-0.059,-0.028,27.4,"37.0"
104,672284,"Kelenic, Jarred","Jul",381,27.3,0.137,0.147,0.164,0.284,0.221,0.275,0.194,13,95,90.2,18,2097,89.8,90.23,26,90,14,0.4000000000000057,6.55,118,146,120,152,299,322,301,"7.1","-7.1","70.8","7.3",104,64,6,3,1,3,31,29.8,9,8.7,2.26837,0.5949,0.52981,-0.42476,"94.4",179,43.75,9.375,5.769230769230769,5.65,-1.29,-0.16,2.4,0.212,6,"-6.825",0.264,0.357,"6.825",-0.057,-0.05200000000000002,-0.073,-0.054,28.9,"34.2"
104,606192,"Hernández, Teoscar","Jul",422,24.6,0.301,0.172,0.381,0.473,0.37,0.314,0.235,28,93,89.3,4,2261,89.2,89.48,25,92,12,0.29999999999999716,6.46,105,150,123,146,304,323,294,"-10.1","10.1","70.6","7.6",104,67,20,4,0,4,26,25,9,8.7,2.47413,0.43709,0.31692,0.05904,"95.0",142,40.298507462686565,8.955223880597014,5.769230769230769,5.7,-0.93,0.01,2.3,0.375,6,"9.690384615",0.316,0.39,"-9.690384615",0.066,0.059,0.083,0.056,27.2,"36.9"
104,623993,"Santander, Anthony","Jun",478,21.8,0.274,0.4,0.2,0.674,0.409,0.382,0.268,26,95,91.5,21.1,2228,90.2,90.3,11,93,11,0.09999999999999432,6.4,112,148,125,150,299,329,296,"-7.5","7.5","73.3","7.2",104,82,12,2,0,12,15,14.4,7,6.7,2.13856,0.70375,0.48417,-0.48417,"95.0",211,46.34146341463415,19.51219512195122,15.384615384615385,5.78,-0.74,-0.06,2.43,0.317,16,"7.219230769",0.316,0.596,"-7.219230769",0.006,0.0010000000000000009,0.078,0.027,11.8,"39.2"
104,666969,"García, Adolis","Jun",434,24,0.204,0.161,0.234,0.366,0.283,0.324,0.241,19,93,90.9,7.5,2217,89.5,89.64,23,91,13,0.09999999999999432,6.43,109,151,124,145,309,327,295,"4.1","-4.1","71.0","7.9",104,68,12,3,0,4,26,25,9,8.7,2.36327,0.5276,0.41731,0.00692,"95.0",162,45.588235294117645,11.76470588235294,7.6923076923076925,5.67,-0.29,0.13,2.27,0.279,8,"-3.965384615",0.315,0.418,"3.965384615",-0.037,-0.035999999999999976,-0.052,-0.041,25.3,"34.4"
